lemma,prefix,fullEntry
fio,Faria,"<b>fĭo</b> <b>-īs</b> <b>-fiĕri</b> <b>factus sum</b> <br> <small>pass. de facĭo</small> <br> <small>Obs.: Constrói-se com subj. com ut ou com gen. de preço. Imperat. fi Plaut. Pers. 38; Hor. Sát.. 2, 5, 38; fite Plaut. Cure. 89.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Ser feito, ser criado, fazer-se, tomar-se &ensp; <small>Cíc. Rep. 2, 18.</small> <br> <b>2</b> &ensp; <small>Daí</small> &ensp; Produzir-se, nascer, acontecer, existir &ensp; <small>Cíc. Div. I, 101; Lucr. I, 98\; Cíc. Q. Fr. I, 1,38.</small> <br> <b>3</b> &ensp; <small>Loc.:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>ut fit Cíc. Mil. 28 ‘como acontece, conforme o costume’; ita fiat ut, inde fit, ex quo fit, i. e., «do que resulta que», «donde se segue que»: fieri potest ‘é possível’: fieri non potest C le. Verr. 2, 190 ‘não é possível é impossivel’. </p>"
fio,Faria,<b>fite</b> <br> <small>2ª pess. pI. imperat. de fio Plaut. Curc. 89.</small> <br> <small></small>
sum,Faria,<b>fŏrĕ</b> <br> <small>inf. fut. de sum = futurum esse.</small> <br> <small></small>
sum,Faria,"<b>forem</b> <b>-ēs</b> <b>-et</b> <b>e forent</b> <br> <small>= essem, esses, esset e essent. imperf. do subj. de sum.</small> <br> <small></small>"
fortuna,Faria,"<b>fortūna</b> <b>-ae</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; A Fortuna &ensp; <small>divindade Cíc. Verr. 4, 119.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Fortuna, sorte boa ou má, destino, sina &ensp; <small>Cíc. Dej. 29: Cíc. Nat. 3, 39.</small> <br> <b>3</b> &ensp; <small>II-Especializou-se em:</small> &ensp; Boa sorte, bom êito, felicidade &ensp; <small>C ic. At. 5. II, I.</small> <br> <b>4</b> &ensp; <small>II-Daí, no pl.:</small> &ensp; Dons da fortuna. Riqueza, posses, bens, fortuna &ensp; <small>Cíc. Cat. 2, 10.</small> <br> <b>5</b> &ensp; <small>II-Daí, no pl.:</small> &ensp; Azares da sorte, circunstâncias felizes ou infelizes, sorte. situação &ensp; <small>Cíc. Sull. 66.</small> <br> <b>6</b> &ensp; <small>III-Sent. diverso no sing.:</small> &ensp; Sorte, condição, situação &ensp; <small>C ic. Fin. 5, 52.</small> </p>"
sum,Faria,"<b>fuam</b> <b>fuas, fuat</b> <br> <small>pres. subj. arc. de sum = sim, sis, sit.</small> <br> <small></small>"
sum,Faria,<b>fuĕram</b> <br> <small>m. q. perf. Ind. de sum.</small> <br> <small></small>
sum,Faria,<b>fuĕrō</b> <br> <small>fut. perf. do ind. de sum.</small> <br> <small></small>
gero,Faria,"<b>gerō</b> <b>-is</b> <b>-ĕre</b> <b>gēssī, gēstum</b> <br> <small>v. tr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Levar, ter consigo, trazer, ter &ensp; <small>T. Lív. 28, 19, 13; Lucr. 5, 1.420.</small> <br> <b>2</b> &ensp; <small>II-Sent. figurado</small> &ensp; Chamar a si, incumbir-se voluntariamente de, sair-se bem &ensp; <small>Varr. L. Lat. 6. 77.</small> <br> <b>3</b> &ensp; <small>II-Por extensão:</small> &ensp; Executar, cumprir, fazer, administrar, gerir, exercer &ensp; <small>Cíc. Quinct. 28; Cíc. Br. 103; Cíc. Sest. 79; Cés. B. Gal. I, I, 3.</small> <br> <b>4</b> &ensp; <small>II-Por extensão:</small> &ensp; Produzir, criar &ensp; <small>Verg. G. 2, 70.</small> <br> <b>5</b> &ensp; <small>II-Por extensão:</small> &ensp; Ter, mostrar, manter, nutrir &ensp; <small>C Ie. Of. I, 115:</small> <br> <b>6</b> &ensp; <small>II-Por extensão:</small> &ensp; Proceder como, fazer de &ensp; <small>Plín. Paneg. 44.</small> <br> <b>7</b> &ensp; <small>II-Por extensão:</small> &ensp; Passar &ensp; <small>o tempo Suet. Dem. I.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>5</b><br>…personam C!C. Of. I, 115 ‘ter um papeli’; …amicitiam Cíc. Fam. 3, 8,5 «manter a amizade»; …fortem animum Sal. B. Jug. 107, I «mostrar coragem». </p>"
gero,Faria,<b>gēssī</b> <br> <small>perf. de gero.</small> <br> <small></small>
grauis,Faria,"<b>gravis</b> <b>-e</b> <br> <small>adj.</small> <br> <small>Obs.: Constrói-se absolutamente, e com abl.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Pesado, grave, prenhe &ensp; <small>Cés. B. Gal. 5, 8, 3.</small> <br> <b>2</b> &ensp; <small>II-Sent. figurado</small> &ensp; Pesado &ensp; <small>Cíc. C. M. 4.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado</small> &ensp; Forte &ensp; <small>tratando-se do homem Verg. En. 5, 447.</small> <br> <b>4</b> &ensp; <small>II-Em particular:</small> &ensp; Armado pesadamente &ensp; <small>T. Lív. 3 I, 39, 2.</small> <br> <b>5</b> &ensp; <small>II-Em particular:</small> &ensp; Grave, forte &ensp; <small>tratando-se do som Quint. I, 5, 22.</small> <br> <b>6</b> &ensp; <small>II-Em particular:</small> &ensp; Forte, fétido &ensp; <small>tratando-se do cheiro:</small> <br> <b>7</b> &ensp; <small>II-Em particular:</small> &ensp; Forte &ensp; <small>tratando-se da comida Cíc. Nat. 2, 24.</small> <br> <b>8</b> &ensp; <small>II-Em particular:</small> &ensp; Que tem peso, autoridade, grave, sério, importante, considerado, digno, considerável &ensp; <small>Cíc. Flac. 56.</small> <br> <b>9</b> &ensp; <small>II-Em particular:</small> &ensp; Severo, rígido, rigoroso, difícil &ensp; <small>Cíc. Verr. 3, 134.</small> <br> <b>10</b> &ensp; <small>II-Em particular:</small> &ensp; Penoso, custoso, insuportável, triste, funesto, pernicioso, doentio &ensp; <small>cic. C. m. 4.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>6</b><br>ellebori graves Verg. G. 3, 451 «o eléboro fétido». </p>"
habeo,Faria,"<b>habĕō</b> <b>-ēs</b> <b>-ēre</b> <b>habŭī, habĭtum</b> <br> <small>v. tr. e intr.</small> <br> <small>Obs.: Constrói-se com acus., com dois acus., com inf., com gen. de preço ou como intransitivo. Em Cícero Leg. 2, 19 ocorre a forma habessit = habuerit, por arcaísmo.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Manter, manter-se &ensp; <small>Cés. B. Civ. 3, 31, 3: Sal. C. Cat. 52, 14.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Possuir, ocupar, tomar posse de, guardar &ensp; <small>Verg. Fn. 2, 290; S~1. B. Jug. 2, 3; Cíc. Verr. 5, 104; Cíc. Verr. 2, 47.</small> <br> <b>3</b> &ensp; <small>I-Donde:</small> &ensp; Ter, haver &ensp; <small>sent. próprio e figurado Cés .. B. Gal. I, 8, 1; Cíc. Verr. 2, 184; Cíc. Fam. 7, 26, 1; Cíc. Tusc. I, 57; Cíc. Leg. 2, 57.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Tratar &ensp; <small>Sal. B. Jug. 113, 2; Sal. B. Jug. 64, 5.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Ter como, considerar como, julgar, avaliar &ensp; <small>Cíc. Nat. I, 45; Cés. B. Gal. I, 44, I I; Cíc. Of. 1, 1441.</small> <br> <b>6</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Conhecer. saber &ensp; <small>Cíc. Rep. 2, 33.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Passar &ensp; <small>o tempo Sal. C. Cat. 51, 12.</small> </p>"
habeo,Faria,"<b>habēssit</b> <br> <small>= habuerit, fut. perf. de habeo Cie. Leg. 2, 19.</small> <br> <small></small>"
habeo,Faria,<b>habŭī</b> <br> <small>perf. de habĕo.</small> <br> <small></small>
hic,Faria,<b>haec</b> <br> <small>nom. sing. f. e nom. acus. pI. n. de hic.</small> <br> <small></small>
hic,Faria,<b>heic</b> <br> <small></small> <br> <small>v. hic.</small>
hic,Faria,"<b>hi</b> <br> <small>nom. pl. m. de hic, pronome.</small> <br> <small></small>"
hic,Faria,<b>hice</b> <b>haece</b> <b>hoce</b> <br> <b>hicce</b> <b>haecce</b> <b>hocce</b> <br> <small>pron. reforço de hic.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Este. esta. isto: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>hujusce modi requies Ck. De 01'. I. 224 “um repouso desta espécie”. </p>
hinc,Faria,"<b>hinc</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>Sent. próprio</small> &ensp; Daqui. deste lugar &ensp; <small>Cíc. Agr. 2, 94.</small> <br> <b>2</b> &ensp; <small>Donde:</small> &ensp; A partir daqui. deste ponto &ensp; <small>T. Lív. 2. I. 1.</small> <br> <b>3</b> &ensp; <small>Donde:</small> &ensp; De onde. desta fonte &ensp; <small>Cíc. Of. 3. 36</small> <br> <b>4</b> &ensp; <small>Donde:</small> &ensp; Dele &ensp; <small>= ex hoc homine Ter. Ad. 361;</small> <br> <b>5</b> &ensp; <small>Donde:</small> &ensp; daí &ensp; <small>= ex hac re Cíc. De 01'. I. 65.</small> <br> <b>6</b> &ensp; <small>Donde:</small> &ensp; Daí. a partir deste momento &ensp; <small>= abhinc Plín. H. Nat: 23. 43.</small> <br> <b>7</b> &ensp; <small>Donde:</small> &ensp; hinc... illinc ou hinc ... hinc, de um lado ... de outro &ensp; <small>Cíc. Cat. 2. 25.</small> </p>"
homo,Faria,"<b>homō</b> <b>-ĭnis</b> <br> <small>subs. m.</small> <br> <small>Obs.: 1 Etimologicamente significa: o nascido da terra, o terrestre, ser humano; deste sent. geral é que passou aos sents. particulares acima indicados. 2 Na língua familiar tem, muitas vezes, o valor de um demonstrativo, correspondendo a hic homo = ego Plaut. Bac. 161; homo = is. iste ou ille Cie. Dom. 40.</small>   <p> <b>1</b> &ensp; <small>Sent. próprio</small> &ensp; Homem, ser racional &ensp; <small>em oposição a fera, bestia Cíc. At. 2, 2, 2.</small> <br> <b>2</b> &ensp; <small>Sent. próprio</small> &ensp; Homem, ser humano &ensp; <small>em oposição a deus Cíc. Oro 129.</small> <br> <b>3</b> &ensp; <small>Na língua familiar:</small> &ensp; Homem &ensp; <small>em oposição a mulier Plaut. Cisto 723</small> <br> <b>4</b> &ensp; <small>Na língua familiar:</small> &ensp; Homem, ser vivo, vivente, mortal &ensp; <small>em oposição aos deuses e aos mortos Cíc. Amer. 76.</small> <br> <b>5</b> &ensp; <small>Por extensão, no pl.:</small> &ensp; Habitantes, cidadãos &ensp; <small>T. Lív. 34, 45, I.</small> <br> <b>6</b> &ensp; <small>Por extensão, no pl.:</small> &ensp; Homens, soldados, e especialmente a infantaria &ensp; <small>em oposição à cavalaria Cés. B. Civ. 2, 39, 4.</small> </p>"
hostis,Faria,"<b>hostis</b> <b>-is</b> <br> <small>subs. m.</small> <br> <small>Obs.: Hostis é o “inimigo público” em oposição a inimicus, o “inimigo particular”. Na época imperial, principalmente. hostis tomou o significado de inimigo em geral, assim como inimicus se tornou sinônimo de hostilis.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Estrangeiro, hóspede. forasteiro &ensp; <small>Cíc. Of. I, 37.</small> <br> <b>2</b> &ensp; <small>II-Sent. particular</small> &ensp; Inimigo, inimigo público &ensp; <small>Cés. B. Gal. 5, 56, 3.</small> <br> <b>3</b> &ensp; <small>II-Sent. particular</small> &ensp; Inimigo &ensp; <small>em geral Cíc. Phil. 2, 64.</small> <br> <b>4</b> &ensp; <small>III-Sents. diversos:</small> &ensp; Peão do adversário &ensp; <small>peça de uma espécie de jogo de xadrez Ov. A. Am. 2, 208.</small> <br> <b>5</b> &ensp; <small>III-Como subs. f.:</small> &ensp; Inimiga &ensp; <small>T. Lív. 30, 14, 2:</small> </p>"
hinc,Faria,"<b>hūc</b> <br> <small>adv. indicando movimento para um lugar:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-No sent. próprio:</small> &ensp; Para aqui, para este lugar &ensp; <small>Cés. B. Gal. 3, 19, 1.</small> <br> <b>2</b> &ensp; <small>I-No sent. próprio:</small> &ensp; A este lugar, a este ponto, a tal ponto &ensp; <small>Cíc. Cal. 2, 4.</small> </p>"
hic,Faria,<b>huic</b> <b>hujus</b> <br> <small>dat. e gen. sg. de hic.</small> <br> <small></small>
hic,Faria,<b>hunc</b> <br> <small>acus. sg. m. de hic.</small> <br> <small></small>
eo,Faria,<b>ī</b> <br> <small>imperat. pres. de eo.</small> <br> <small></small>
iam,Faria,<b>iam</b> <br> <small></small> <br> <small>v. jam.</small>
eo,Faria,<b>ibam</b> <br> <small>imperf. do ind. de eo.</small> <br> <small></small>
eo,Faria,<b>ibo</b> <br> <small>fut. imp. de eo.</small> <br> <small></small>
is,Faria,<b>id</b> <br> <small>nom. e acus. sing. n. de is.</small> <br> <small></small>
idem,Faria,"<b>īdem</b> <b>eădem, ĭdem</b> <br> <small>pronome demonstrativo</small> <br> <small>Obs.: Contam como dissílabo as seguintes formas em alguns poetas: eodem Verg. Buc. 8, 82; eadem Verg. En. 10, 487; eosdem Prop. 4, 7, 7.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Este precisamente; &ensp; <small></small> <br> <b>2</b> &ensp; <small>I-daí:</small> &ensp; O mesmo. a mesma &ensp; <small>sent. geral Cíc. Of. I, 90.</small> <br> <b>3</b> &ensp; <small>II-Sents. diversos;</small> &ensp; Também, ao mesmo tempo &ensp; <small>Cíc. Nat. 3. 80.</small> <br> <b>4</b> &ensp; <small>II-Em correlação com qui, atque. et, ut, quasi, cum em comparações:</small> &ensp; Do mesmo modo que, o mesmo que &ensp; <small>Cíc. Tusc. 2.9.</small> <br> <b>5</b> &ensp; <small>II-Neutro sing. com gen.:</small> &ensp; O mesmo: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>5</b><br>idem juris Cíc. Balb. 29 «o mesmo direito». </p>"
igitur,Faria,"<b>igĭtur</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Nestas circunstâncias. portanto. pois. então &ensp; <small>Plaut. Caso 216.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Pois. por conseguinte &ensp; <small>Cíc. Tusc. I. 71.</small> <br> <b>3</b> &ensp; <small></small> &ensp; Pois &ensp; <small>interrogativo conclusivo Cíc. Tusc. 1. 70.</small> <br> <b>4</b> &ensp; <small></small> &ensp; Então &ensp; <small>usado para retomar um assunto interrompido Cíc. Tusc. I. 30.</small> <br> <b>5</b> &ensp; <small></small> &ensp; Então. assim pois. em resumo. numa palavra &ensp; <small>Cíc. Tusc. 1,70.</small> <br> <b>6</b> &ensp; <small></small> &ensp; E pois. portanto &ensp; <small>usado para abordar um desenvolvimento já anunciado C íc. F in. I. 66.</small> </p>"
ille,Faria,<b>illaec</b> <br> <small></small> <br> <small>v. illic.</small>
ille,Faria,<b>illanc</b> <br> <small>acus. sing. f. de illic Plaut. eis!. 123.</small> <br> <small></small>
ille,Faria,"<b>ille</b> <b>illa, illud</b> <br> <small>pron. demonstr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Aquele, aquela, aquilo; ele, ela, o, a &ensp; <small>designando o que está mais longe com referência a quem fala Cíc. Verr. 4, 147.</small> <br> <b>2</b> &ensp; <small>II-Sent. poético</small> &ensp; Desde então: &ensp; <small></small> <br> <b>3</b> &ensp; <small>III-Empregos diversos:</small> &ensp; Famoso, célebre &ensp; <small>enfaticamente Cíc. De Or. 2, 58.</small> <br> <b>4</b> &ensp; <small>III-Empregos diversos:</small> &ensp; Ele &ensp; <small>interlocutor de um diálogo:</small> <br> <b>5</b> &ensp; <small>III-Empregos diversos:</small> &ensp; Tal, tais anunciando o que segue &ensp; <small>Cíc. Ac. 1, 22.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>ex illo Verg. En. 2, 169 «desde então». <br> <br><b>4</b><br>tum ille Cíc. De Oro 1, 45 «então ele». </p>"
ille,Faria,"<b>illi</b> <br> <small>dat. sing. m. f. e n. ou nom. pl. m. de ille, illa, illud.</small> <br> <small></small>"
ille,Faria,<b>illīus</b> <br> <small>gen. sing. m. f. e n. de ille.</small> <br> <small></small>
ille,Faria,<b>illŭd</b> <br> <small>n. de ille.</small> <br> <small></small>
ille,Faria,<b>illunc</b> <br> <small></small> <br> <small>v. illic.</small>
is,Faria,"<b>im</b> <br> <small>= eum Cie. Leg. 2, 60.</small> <br> <small></small>"
imperium,Faria,"<b>imperĭum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Poder soberano &ensp; <small>como o do pai sobre os filhos. e do senhor sobre os escravos;</small> <br> <b>2</b> &ensp; <small>I-e daí, na língua política:</small> &ensp; Supremo poder de tomar todas as medidas de utilidade pública. mesmo fora das leis. Mando, autoridade suprema, domínio, soberania &ensp; <small>Cíc. Verr. 5, 8.</small> <br> <b>3</b> &ensp; <small>I-Donde, na língua oficial:</small> &ensp; Poder Supremo atribuído a certos magistrados, magistratura &ensp; <small>T. Lív. 26. 2. 9.</small> <br> <b>4</b> &ensp; <small>I-Em sent. especial:</small> &ensp; Comando militar &ensp; <small>Cés. B. Gal. 2. 23. 4.</small> <br> <b>5</b> &ensp; <small>I-No pl.:</small> &ensp; Autoridades. magistrados ou comandantes, generais &ensp; <small>Cés. B. C iv. I. 31. 1.</small> <br> <b>6</b> &ensp; <small>II-Sents. diversos:</small> &ensp; Comando, ordem. autoridade &ensp; <small>sent. geral Cíc. Verr. 4. 76.</small> <br> <b>7</b> &ensp; <small>II-Sents. diversos:</small> &ensp; Estado. império, governo imperial &ensp; <small>Suet. Tib. 24.</small> </p>"
inquam,Faria,"<b>inquam</b> <b>-is</b> <b>-it</b> <br> <small>v. defect.</small> <br> <small>Obs.: É usado frequentemente depois de uma palavra para a qual se quer chamar a atenção do leitor, principalmente nas anáforas. Além das formas do ind. pres. sing. e 3ª do pl., são ainda encontradas: pret. perf. ind. inquii Catul. 10. 27; inquisti C ie. De Or. 2. 259; impetat. inque Plaul. Bac. 883; inquito Plaut, Aul. 788: fut. inquies Cíc. Oro 101; inquiet Cíc. Fin. 4. 71.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Digo, dizes, diz: &ensp; <small></small> <br> <b>2</b> &ensp; <small>Sent. indeterminado:</small> &ensp; diz-se &ensp; <small>C íc. Tusc. 3. 71.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>inquam et inquit interponere Cíc. Lae, 3, “intercalar: digo e diz”. </p>"
inquam,Faria,<b>inque</b> <br> <small>imperat. de inquam Plaul. Bac. 883.</small> <br> <small></small>
inquam,Faria,<b>inquĭī</b> <br> <small>perf. de inquam Catul 10. 27.</small> <br> <small></small>
inter,Faria,"<b>inter</b> <br> <small>prep. acus. e prevérbio</small> <br> <small>Obs.: Como prevérbio significa: entre intercalo; por intervalos intermitto; de tempos em tempos interviso; em alguns compostos introduz a ideia de privação, destruição, morte intereo. A ntes de I dá-se a assimilação do r: intellego.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Entre, no meio de, no número de, junto de: &ensp; <small></small> <br> <b>2</b> &ensp; <small>II-Sents. particulares</small> &ensp; Exprimindo categorias: &ensp; <small></small> <br> <b>3</b> &ensp; <small>II-Sents. particulares</small> &ensp; Exprimindo debate, escolha: &ensp; <small></small> <br> <b>4</b> &ensp; <small>II-Sents. particulares</small> &ensp; Exprimindo troca, reciprocidade: &ensp; <small></small> <br> <b>5</b> &ensp; <small>II-Em expressões como:</small> &ensp; <small></small> <br> <b>6</b> &ensp; <small>III-Com ideia temporal:</small> &ensp; Durante, no espaço de, dentro de: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>inter Sequanos et Helvetios Cés. B. Gal. I, 2 “entre os séquanos e helvécios”. <br> <br><b>2</b><br>inter omnes excellere Cíc. De Or. 6 “sobressair dentre todos”. <br> <br><b>3</b><br>inter Marcellos et Claudios patricios judicare Cíc. De 01'. I. 176 “julgar entre os Marcelos e o ramo patrício dos Cláudios”. <br> <br><b>4</b><br>colloquimur inter nos Cíc. De Or. 1. 32 “conversamos entre nós. i. e., juntamente”. <br> <br><b>5</b><br>inter pauca Plín. H. Nat. 35. 150 «muito particularmente»: inter cuncta. inter omnia, inter cetera Hor. Ep. 1. 18. 96; P. Cúrc. 3. 3. 17; T. Lív. 37. 12. 8 “antes de tudo”; inter alia Plín. Ep. 3. 16. 10 “entre outras coisas”; inter haec, inter quae = interea T. Lív. 3. 57. 7 “entretanto”; inter moras Plín. Ep. 9. 13. 20 “esperando”; inter manus Verg. En. 11. 311 “estar palpável, nas mãos, patente”. <br> <br><b>6</b><br>inter noctem T. Lív. 32. 29. 2 «durante a noite». </p>"
ipse,Faria,"<b>ipse</b> <b>-a</b> <b>-um</b> <br> <small>pron. demonstr.</small> <br> <small>Obs.: Tem um valor intensivo e serve para pôr em evidência uma pessoa ou coisa, ou para a contrapor a outras.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; O próprio, a própria, ele próprio, ela própria, eu próprio, tu próprio: &ensp; <small></small> <br> <b>2</b> &ensp; <small></small> &ensp; Exatamente, precisamente &ensp; <small>junto a um numeral, geralmente:</small> <br> <b>3</b> &ensp; <small></small> &ensp; Por si mesmo, espontaneamente &ensp; <small>Cíc. Div. J. 74.</small> <br> <b>4</b> &ensp; <small></small> &ensp; Por si só &ensp; <small>Cíc. Br. 289.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>ipse Caesar Cíc. Fam. 6. 10, 2 «o próprio César». <br> <br><b>2</b><br>triennio ipso minor Cíc. Br. 161 «justamente três anos mais moço»: Cíc. Verr. 5. 160. </p>"
ipse,Faria,"<b>ipsĕmet</b> <br> <small>pron. demonstr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; O próprio: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>ipsimet Cíc. Verr. 3, 3 «nós mesmos». </p>"
ipse,Faria,<b>ipsi</b> <br> <small>gen. arc. de ipse.</small> <br> <small></small>
eo,Faria,<b>īrī</b> <br> <b>irier</b> <br> <small>inf. pass. de eo Plaul. Rud. 1.242.</small> <br> <small></small>
is,Faria,"<b>is</b> <b>ea, id</b> <br> <small>pron.</small> <br> <small>Obs.: Não tem valor demonstrativo, servindo, apenas, para substituir ou indicar um relativo anteriormente enunciado ou que o vai ser.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Ele, ela, o, a, este, esta, isto, o supracitado, o referido &ensp; <small>Cés. B. Gal. 1, 4. 1.</small> <br> <b>2</b> &ensp; <small>Empregos mais gerais: et is, et is quidem, is quidem, isque, neque is</small> &ensp; <small>idéia aumentativa ou limitativa Cíc. Phil. 3 31</small> <br> <b>3</b> &ensp; <small>Empregos mais gerais: is, qui em correlação com um relativo:</small> &ensp; o que, o supracitado que: &ensp; <small></small> <br> <b>4</b> &ensp; <small>Empregos mais gerais: is ut ou is qui consecutivo:</small> &ensp; tal, de tal modo: &ensp; <small></small> <br> <b>5</b> &ensp; <small>Em correlação com ac:</small> &ensp; <small></small> <br> <b>6</b> &ensp; <small>Empregos especiais: Com gen.:</small> &ensp; <small></small> <br> <b>7</b> &ensp; <small>Empregos especiais: Acus. adverbial:</small> &ensp; relativo a isto: &ensp; <small></small> <br> <b>8</b> &ensp; <small>Empregos especiais: in eo =</small> &ensp; a este ponto: &ensp; <small></small> <br> <b>9</b> &ensp; <small>Empregos especiais: id est, i.e.</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>A. Albinus, is qui... scripsit C íc. Br. 81 “Aulo Albino, o que escreveu”. <br> <br><b>4</b><br>non is vir est, ut ou qui ... sentiat Cíc. Flac. 34 «ele não é um homem tal que compreenda». <br> <br><b>5</b><br>in eo honore ac si T. Lív. 38. 54. 21 “na mesma consideração que se”. <br> <br><b>6</b><br>id temporis cum Cíc. Mil. 28 «num momento em que». <br> <br><b>7</b><br>id gaudeo Cíc. Q. Fr. 3, 19 «alegro-me com isto» . <br> <br><b>8</b><br>non est in eo C íc. A t. 12, 40. 4 “não é a este ponto”. <br> <br><b>9</b><br>poscere quaestionem, id est, jubere dicere Cíc. Fin. 2, 1 “solicitar uma pergunta, i.e., convidar a dizer”. </p>"
eo,Faria,"<b>īsse</b> <b>īssem</b> <br> <small>= ivīsse, ivīssem. inf. perf. e mais-que-perf. do subj. de eo.</small> <br> <small></small>"
iste,Faria,<b>istaec</b> <b>istanc</b> <br> <small></small> <br> <small>v. istic.</small>
iste,Faria,"<b>iste</b> <b>ista, istud</b> <br> <small>pron. demonstr. 2ª pess.</small> <br> <small>Obs.: Tem, por vezes, valor pejorativo. Gen, are. isti Plaut. Truc. 930; Ter. Heaut. 382; dat. f. istae Plaut Truc. 790.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Esse, essa, isso: &ensp; <small></small> <br> <b>2</b> &ensp; <small></small> &ensp; Este, tal, semelhante &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>cum icta sis auctoritate Cíc. Mur. 13 “com essa autoridade que tu tens”; Cíc. Cal. I, 16. <br> <br><b>2</b><br>iste centurio Cíc. Cal. 2, 14 “um tal centurião”. </p>"
ita,Faria,"<b>ita</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>Especifica uma coisa dita ou que vai ser dita:</small> &ensp; assim, deste modo, como disse, como se segue &ensp; <small>Cíc. Clu. 51; C ic. Verr. 5, 110.</small> <br> <b>2</b> &ensp; <small>Nas respostas:</small> &ensp; como disse, como disseste, sim, certamente, exatamente: &ensp; <small></small> <br> <b>3</b> &ensp; <small>Como correlativo de ut nas comparações:</small> &ensp; assim ... como &ensp; <small>Plaut. Merc. 262.</small> <br> <b>4</b> &ensp; <small>Daí, nas fórmulas de afirmação, exprimindo um desejo podendo aliás ut vir explícito ou não:</small> &ensp; assim, oxalá: &ensp; <small></small> <br> <b>5</b> &ensp; <small>Donde o emprego como consecutivo:</small> &ensp; tanto ... que, a tal ponto ... que, de tal sorte ... que &ensp; <small>Cíc. Lae. 19.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>militem pol tu aspexisti? - Ita. Plaut. Mil. 1. 262 “por Pólux, tu viste o militar? -Sim”. <br> <br><b>4</b><br>ita me Venus amet ut ego te numquam sinam Plaut. Curc. 209 «assim me ame Vênus, como nunca te darei a permissão» Cíc. Fam. 16, 20, 1. </p>"
eo,Faria,<b>itum</b> <br> <small>supīno de eo.</small> <br> <small></small>
eo,Faria,<b>ītur</b> <br> <small>pass. impess. de eo:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Vai-se. &ensp; <small></small> </p>
