lemma,collocate,LogL,LR,MI,LogDice
natura,secundum,175.03,9.00866413671177,6.16884497066832,11.7604730429731
natura,contra,41.24,4.72737802632175,3.8442809709555,10.7041631339957
natura,uiuo,24.8,3.92120129546143,3.30664408973885,10.3346085271933
natura,desidero,23.85,4.87116061296183,3.93883057050911,10.3236993280929
natura,perfectus,25.21,6.05446782632489,4.69293845085874,10.2593586113275
natura,ipse,32.4,2.68560937637012,2.4667716891516,10.0886021899658
natura,locus,18.1,2.88713061937174,2.60460796176166,10.0075497454592
natura,necessitas,15.73,5.23607463281484,4.17641480597812,9.94532069417033
natura,compono,15.6,5.20130921465416,4.15394195012606,9.9424346892812
natura,bonum,10.66,3.22076157732034,2.83218611014374,9.81224099313847
natura,communis,10.16,3.79921077108282,3.22440599150188,9.76107420896679
natura,suus,14.78,2.19873527099034,2.13283598545918,9.72750925239443
natura,lex,8.77,2.82875504669683,2.56470674500948,9.68920087461449
natura,res,19.15,1.93051332897712,1.94841856997514,9.6497220636407
natura,bonus,7.66,2.24844319024526,2.16698126124039,9.5585259066827
natura,homo,9,2.01673743724745,2.00773223198138,9.54898049383917
natura,do,5.68,1.87116061296183,1.90757453713024,9.38388987397357
natura,nos,5.08,1.74939164967417,1.82374169009904,9.32437135036335
natura,que,9,1.23800024379501,1.47120955700814,9.21982663802563
natura,qui,7.56,0.838182647300786,1.19518106949204,8.98837753899239
