lemma,collocate,LogL,LR,MI,LogDice
magnus,pars,105.73,3.69726928570732,3.03205152668144,10.8352924116049
magnus,opus,92.44,4.67505162782311,3.63134731690072,10.5614150862662
magnus,numerus,66.95,4.49685901039719,3.52580433613884,10.3056666952036
magnus,copia,52.26,3.74839777739316,3.06445876963621,10.2541791694859
magnus,uis,37.89,3.00116384777312,2.5823010407398,10.1733987266258
magnus,cum,19.81,1.09532783117637,1.30143498958981,10.1534856831394
magnus,res,13.9,1.0732808394154,1.28637940431224,10.0424660105655
magnus,natu,91.7,8.60014681880922,5.19665087670158,10.0127008738006
magnus,et,11.99,0.629666603911672,0.982786246143097,10.008735450737
magnus,que,9.03,0.737963079503619,1.05700655524982,9.95545220596418
magnus,bonus,18.74,1.99232336027925,1.91040720368565,9.95228127911795
magnus,in,6.51,0.528684456252591,0.91352419068258,9.90474675984168
magnus,animus,13.15,1.60881394320218,1.6510004795755,9.86217032583816
magnus,cura,32.01,3.69445897028235,3.03026740488794,9.83333477619827
magnus,uir,14.89,1.88987020334604,1.84127371488847,9.83214288094394
magnus,spes,21.82,2.66940948124633,2.36343753264536,9.82841385238407
magnus,tam,12.22,1.75989341623099,1.75338782975391,9.74972063615714
magnus,bellum,11.89,1.73132426403422,1.73404486691078,9.74379644821481
magnus,qua,5.04,0.868428481099928,1.14633333066652,9.7015148335893
magnus,periculum,14.48,2.33336027811431,2.13950997501895,9.62354441037557
magnus,multitudo,22.1,3.33336027811431,2.79875560390321,9.60941633139314
magnus,sine,10.23,1.8801876499487,1.83473346920786,9.56062206885465
magnus,inter,10.58,2.06389960312109,1.95862623299462,9.4939597799191
magnus,pontifex,35.96,6.02523798275198,4.35412629506703,9.40319806368242
magnus,clamor,22.48,4.14071520017192,3.3095812276692,9.37421052680917
magnus,pecunia,12.06,2.69225469935562,2.37858434840535,9.30865211777086
magnus,uox,8.86,2.20997786260903,2.05681825917383,9.2696666710579
magnus,auctoritas,7.65,2.01831856881219,1.92792724610581,9.25072947003815
magnus,capio,7.65,2.01831856881219,1.92792724610581,9.25072947003815
magnus,praemium,14.73,3.48536337155936,2.89673601226341,9.1805252113649
