lemma,collocate,LogL,LR,MI,LogDice
statim,mitto,10.05,3.75744685365891,3.24251956156931,9.69818969918292
statim,uenio,7.06,2.95613084808265,2.69080238048523,9.24497405846753
statim,facio,5.88,2.18839074384712,2.16071439121759,8.79668036207424
statim,et,18.33,1.87716518350885,1.94556141216163,8.63680237383864
