lemma,collocate,LogL,LR,MI,LogDice
satis,commode,45.1,8.1089549820081,5.99316795659304,11.172686378071
satis,diu,21.4,5.28877601959291,4.22672629534927,10.5149211343571
satis,facio,37.91,3.41707727737043,2.9545235666538,9.94420970638802
satis,multus,9.42,2.56051835731205,2.36510064187586,9.31324982701949
satis,non,16.94,1.94117844714436,1.9376632276872,8.99318150443045
satis,enim,5.26,2.04152062125157,2.00696555299064,8.97201606756913
satis,habeo,5.09,2.00173790641671,1.97949129743839,8.94774303121293
