lemma,collocate,LogL,LR,MI,LogDice
casus,aliquis,17.11,3.81409710698649,3.28637780828327,9.82100796371762
casus,meus,17.99,3.48086733602589,3.0572569528606,9.64329117331041
casus,tum,8.48,3.3438362332945,2.96292243577121,9.46740050684674
casus,fero,8.11,3.24346080707675,2.89378496157994,9.40994345182196
