lemma,collocate,LogL,LR,MI,LogDice
si,quis,710.69,3.37877603001523,2.66658730728388,11.813067859959
si,quod,243.47,3.33516344901452,2.63941154043984,11.1935799532695
si,etiam,175.78,2.87240787204633,2.34638264553636,11.0267050715649
si,tu,57.43,1.4907797947845,1.4356089633677,10.5853381173846
si,ego,37.36,1.19055875023006,1.23314561729103,10.4524201281571
si,uolo,59.49,2.26645337394315,1.95219687353546,10.4083235415777
si,nam,69.16,2.7833863590849,2.28913661834658,10.3564507933854
si,modo,61.28,2.79860709602367,2.29894242552788,10.251713703802
si,hic,13.94,0.717036113302168,0.91178174634214,10.2260388903082
si,ille,12.79,0.79381352929407,0.96403219838046,10.151522544816
si,is,7.44,0.524995510122413,0.780879140507794,10.1242520504366
si,ut,7.42,0.611124786303937,0.839624005532659,10.0539782253997
si,aut,12.65,1.12326215408797,1.18761289039486,9.91495783044021
si,ita,24.09,1.84579201603516,1.67337610140205,9.90831047442195
si,sed,5.52,0.647844351668255,0.864651380637906,9.87817200769683
si,etenim,70.65,4.53185536001962,3.34775829679711,9.85920226929701
si,autem,22.48,1.87530776255212,1.69305115062976,9.83721827622467
si,quidem,8.53,1.2089855142445,1.24560417932308,9.56472885080731
si,tamen,6.72,1.0954442099482,1.16877671705116,9.49723174762999
si,uero,13.5,1.87627568948604,1.69369610389301,9.41036655316104
si,quaero,9.49,1.59922592105713,1.50844628731997,9.3099039435133
si,uiuo,12.04,1.95589285754941,1.74668863403352,9.25593781514529
si,scio,6.75,1.38532657790476,1.36462445608997,9.20752071570691
si,intellego,10.21,1.88599084431925,1.70016861839863,9.15668818712026
si,quisquam,9.87,1.84751669650462,1.67452618778529,9.15406466134788
si,parum,8.43,1.68040671066936,1.5628565029342,9.14191173399647
si,fors,12.5,2.3010283435981,1.9749472860145,9.07229351881966
si,uel,5.77,1.43901934667042,1.4007857870767,9.01896517568003
si,quando,27.32,4.31783663128465,3.22771025450987,8.99318150443045
si,aliter,22.96,3.79427467522764,2.92097998708739,8.98651163692134
