lemma,collocate,LogL,LR,MI,LogDice
uetus,exemplum,19.42,6.12051811433027,4.86131791676298,10.6918930414039
uetus,amicitia,25.29,5.06131252493154,4.14760445862156,10.4475131707916
uetus,tam,8.46,3.33844963388352,2.96679871357715,9.3964978711126
uetus,homo,5.53,2.5242276078076,2.40495327031446,8.89911782805597
uetus,ille,7.11,1.91687249504395,1.98511533324854,8.54041448585584
