lemma,collocate,LogL,LR,MI,LogDice
causa,sine,77.81,4.06887921180508,3.3457274964656,10.8738662268304
causa,de,42.6,2.29512781997701,2.15913652311554,10.3421526551338
causa,cur,24.43,3.8975107934931,3.23361019834489,10.0391868304024
causa,suscipio,22.13,4.05594015609758,3.33728862781974,9.92670884697573
causa,hic,25.53,1.39425833748348,1.54314725988715,9.91789216422634
causa,Caesar,15.01,2.37724221711055,2.21499385450807,9.91215801526547
causa,noster,14.57,2.05799089566234,1.99751428233474,9.90793075161503
causa,ob,20.36,3.82072369440355,3.18313794799248,9.90288151089517
causa,defendo,14.83,3.07104704848779,2.68414678187349,9.80154570402173
causa,iustus,20.92,4.44713091342206,3.59028514228363,9.79680103286582
causa,reperio,18.33,4.03801824810032,3.32559258805654,9.76734382198039
causa,uoluptas,13.68,3.2904054097346,2.83117999393188,9.69054405816095
causa,idem,8.38,1.7844771281932,1.81059314245569,9.65863261267375
causa,bonus,7.35,1.78647948110435,1.81196331850928,9.59154010825796
causa,infero,15.11,4.12520281853469,3.3824090631002,9.57515336814319
causa,iudex,8.7,2.44123031198237,2.2584789664478,9.55382554550237
causa,amicus,6.97,2.12520281853469,2.04336758683086,9.48584921239908
causa,paro,9.39,2.96847731484724,2.61515391038654,9.46874549696208
causa,bellum,5.4,1.62967540139548,1.70459385322137,9.45936833514948
causa,is,5.02,0.700500958848893,1.06601210230807,9.45203528778269
causa,cognosco,7.62,2.58833460601458,2.35829930173002,9.41503252132943
causa,moror,13.29,4.64090265681874,3.71376619905465,9.33342118588326
causa,Quirites,6.8,2.89943567041759,2.56863389475164,9.22227804881376
causa,ualeo,5.86,2.62967540139548,2.38631233795769,9.19188897001522
