lemma,collocate,LogL,LR,MI,LogDice
que,ne,313.69,2.90023534645964,2.27021651078369,11.1955806335026
que,is,93.98,1.24942206623259,1.2096461371104,10.877399105873
que,omnis,22.63,0.939719731002483,1.00288768113894,10.2798967054345
que,magnus,17.49,1.05659442643726,1.08110410682888,9.97954975754324
que,populus,32.05,1.72796737644992,1.52543287670994,9.87091248933403
que,magis,30.05,1.87699969291329,1.62266580777111,9.7080196460109
que,ceterus,43.86,2.50059573262155,2.02212161071543,9.67401475620974
que,idem,16.91,1.33358208380619,1.26553434704746,9.66149963037601
que,uester,35.58,2.18686811883605,1.82278870809494,9.65827466209964
que,romanus,10.73,1.18619694178701,1.16757219535778,9.4319384734075
que,item,52.39,3.68311625005289,2.73140168968259,9.33739366096729
que,totus,15.21,1.64464210223826,1.47082007306943,9.27547937991551
que,tam,5.76,0.94128490071487,1.00393657115993,9.22682595428356
que,equitatus,51.36,3.98407691547682,2.89759034806933,9.21863811759349
que,natura,12.11,1.54709044336433,1.40667103587057,9.15528811688806
que,reliquus,19.09,2.12864591922485,1.7854149928536,9.11530592926159
que,semper,11.63,1.5735427071968,1.42408767557115,9.09287508227341
que,grauis,10.49,1.62188495037573,1.45587519300803,8.95121293993937
que,fortuna,9.02,1.48317867954414,1.3645254144198,8.94534782048697
que,iudicium,7.8,1.36216327858277,1.28448270674627,8.93978120571492
que,exercitus,7.27,1.30792023379879,1.24850760428799,8.93714128865905
que,ibi,25.57,3.01661087962521,2.34103500628701,8.90318700966269
que,uultus,20.68,2.78718486643424,2.20077343862042,8.80676540990512
que,ea,13.97,2.16125058465678,1.80635816669884,8.79462062911123
que,copia,9.31,1.68409137347014,1.49669718752829,8.78126711279481
que,suum,36.18,4.51560015723652,3.1722852249943,8.71820730578426
que,seruo,17.28,2.65310368098645,2.1176360597473,8.70196044981713
que,maiores,14.3,2.34567515579421,1.92414120235522,8.69669509194092
que,defendo,6.34,1.42813731598618,1.32815777024893,8.67266335105086
que,terra,5.11,1.26078625820769,1.21720069966294,8.66647637771735
