lemma,collocate,LogL,LR,MI,LogDice
bene,gero,44.26,4.96781625660664,3.98420848995162,10.7878131632826
bene,mereor,32.37,7.39992726924443,5.53035155201341,10.7419034619785
bene,uiuo,32,4.70478185077285,3.8075849542723,10.5799341340335
bene,spero,25.19,5.05889035140936,4.04511724303861,10.531143969864
bene,nosco,18.63,4.76987687899473,3.85138757693069,10.3205397678026
bene,ualeo,12.39,4.36597993732109,3.57874338184345,10.0391868304024
bene,de,30.65,2.96325385601813,2.62068005845851,9.83512528697206
bene,ago,12.7,3.11417278691055,2.72432805368739,9.75150475795064
bene,facio,17.01,2.56556491228364,2.34712593326307,9.55083406248849
bene,tam,5.06,2.38568534666865,2.22322067939032,9.24784762366326
bene,publicus,5.71,2.15019299909521,2.06087266293484,9.1857851870772
bene,habeo,6.39,2.00826427833939,1.96296199548718,9.14018759563833
