lemma,collocate,LogL,LR,MI,LogDice
soleo,admiror,29.25,6.80393887260266,5.15408829711022,10.5741100057475
soleo,miror,15,5.03526441870911,4.02372731012753,10.1322772534684
soleo,fio,36.83,4.34073409086331,3.55836406043829,10.5642222847411
soleo,appello,12.06,4.28580788035971,3.52126993603205,9.98061847625135
soleo,sic,5.76,2.59304209010404,2.365499233524,9.40656507023033
soleo,dico,10.86,2.08410642823965,2.01509390259886,9.36648534100277
soleo,ut,18.5,1.96487509081772,1.93289258461825,9.35304827999695
soleo,sum,5.11,0.738786193077408,1.08598499809949,8.55692374483801
