lemma,collocate,LogL,LR,MI,LogDice
parens,patria,17.09,5.53709895347815,4.42628965857773,10.4304673035186
parens,tuus,6.72,2.86069780135002,2.5896584351725,8.94481632964268
parens,tu,13.11,2.54801762968446,2.37360030236933,8.78235053651942
parens,ab,8.27,2.35581967766247,2.24072702098935,8.64294213842936
