lemma,collocate,LogL,LR,MI,LogDice
tot,annus,100.63,7.06642985848951,5.3156334754008,11.5986143222619
tot,mille,16.84,5.47604368581333,4.26003857181639,10.3845876977679
tot,uitium,16.09,5.2892751742076,4.13347584850796,10.3111205458861
tot,per,23.66,4.21643436732211,3.40090625378218,9.94532069417033
tot,tam,13.85,3.84491100365925,3.14567792618014,9.66762327396994
tot,uir,8.84,3.43841861351341,2.86583903118938,9.38653101119721
tot,cum,6.98,1.89499623509556,1.79990720999394,8.46299387080229
