lemma,collocate,LogL,LR,MI,LogDice
prohibeo,conor,31.3,7.11488200595294,5.38080160327208,11.0958349199715
prohibeo,Gallia,17.76,5.69984450667409,4.43297864672853,10.407264406439
prohibeo,aut,6.21,2.71724155690863,2.38333922548031,8.6802473527319
prohibeo,ne,5.96,2.64768591585978,2.33524898105454,8.63480310461242
