lemma,collocate,LogL,LR,MI,LogDice
orbis,terra,258.35,8.43714185235164,6.32030122143129,12.343537148921
orbis,per,14.97,4.0602025307318,3.41126904081773,9.58871800717733
orbis,totus,13.11,4.53929639634613,3.74070725078156,9.83851613494027
orbis,in,6.59,1.66836676754808,1.75883143474347,8.02673579310745
