lemma,collocate,LogL,LR,MI,LogDice
ius,ciuilis,64.64,7.38268277192266,5.56958100837431,11.3835169924233
ius,suus,53.37,3.75041455642314,3.20127884372325,10.2971560055357
ius,iuro,21.22,6.60151737384591,5.09330776611498,10.5034924385335
ius,libertas,18.14,4.67486352341597,3.82944590455156,10.3205397678026
ius,ciuitas,8.25,3.28457268647281,2.88228986664642,9.66489028511387
ius,manus,7.53,3.08881096216627,2.747902675938,9.57715137080586
ius,ex,5.3,1.79238682689846,1.8546293139506,8.97217988114964
ius,bonus,5.01,2.37203552772315,2.25459486649272,9.22227804881376
