lemma,collocate,LogL,LR,MI,LogDice
mons,consido,27.89,8.23067596622312,6.15568688609081,11.2378825776275
mons,mare,17.19,5.55825062425162,4.4016677448456,10.380113417373
mons,in,11.4,1.99492763538356,1.94952124120794,8.27732308083641
