lemma,collocate,LogL,LR,MI,LogDice
caueo,ne,7.07,2.9571240315667,2.52630421781725,8.6442001980386
caueo,sum,6.59,1.43852582787216,1.47530211979967,7.63362501310583
caueo,qui,5.46,1.49242616672066,1.51263010208334,7.66913383762374
