lemma,collocate,LogL,LR,MI,LogDice
instituo,ut,19.3,2.78124798225172,2.55859848438266,8.89002226257148
instituo,atque,7.69,2.24972474049202,2.19112724190112,8.51686419645942
instituo,habeo,5.77,2.59158676274814,2.42751601996535,8.72188534076948
instituo,et,5.59,1.40025928457361,1.603275205675,7.94791083107558
