lemma,collocate,LogL,LR,MI,LogDice
priuatus,consilium,27.16,4.66092988184261,3.87540755061106,10.2925441603131
priuatus,publicus,24.41,3.86508318489401,3.33016493338142,9.84447074873876
priuatus,in,13.71,1.87443992908601,1.95690134850556,8.56101530396199
priuatus,que,9.51,1.9203895149465,1.9886797234928,8.58389959779558
priuatus,atque,5.49,1.82892890506692,1.92542407616811,8.50817388726745
