lemma,collocate,LogL,LR,MI,LogDice
ira,furo,30.98,8.99138512285936,6.64371694323147,11.515093350212
ira,deus,19.52,4.92099579496796,3.95321105178017,9.86283544059497
ira,aut,7.74,3.14088570910124,2.72562543196694,8.69669509194092
